filename,width,height,class,xmin,ymin,xmax,ymax
2021-01-21-12-13-07.jpg,1920,1088,MESCHA,252,200,773,1088
2021-01-21-12-13-09.jpg,1920,1088,MESCHA,741,233,1142,605
2021-01-21-12-13-40.jpg,1920,1088,MESCHA,1312,175,1920,1082
2021-01-21-12-14-00.jpg,1920,1088,MESBLE,247,217,702,659
2021-01-21-12-15-13.jpg,1920,1088,MESCHA,468,256,1003,632
2021-01-21-12-15-58.jpg,1920,1088,ROUGOR,302,347,1161,982
2021-01-21-12-16-00.jpg,1920,1088,ROUGOR,347,73,1051,1078
2021-01-21-12-16-04.jpg,1920,1088,ROUGOR,181,51,1167,657
2021-01-21-12-16-08.jpg,1920,1088,MESCHA,1252,580,1918,1086
2021-01-21-12-16-19.jpg,1920,1088,MESBLE,1352,366,1920,1078
2021-01-21-12-16-20.jpg,1920,1088,MESBLE,1271,370,1910,1086
2021-01-21-12-16-22.jpg,1920,1088,MESBLE,1150,408,1920,1088
2021-01-21-12-16-24.jpg,1920,1088,MESBLE,567,181,893,576
2021-01-21-12-17-08.jpg,1920,1088,ROUGOR,3,196,522,810
2021-01-21-12-17-12.jpg,1920,1088,ROUGOR,266,0,1180,767
2021-01-21-12-17-15.jpg,1920,1088,ROUGOR,140,144,1175,781
2021-01-21-12-17-17.jpg,1920,1088,ROUGOR,432,134,1190,729
2021-01-21-12-17-20.jpg,1920,1088,ROUGOR,384,0,1499,810
2021-01-21-12-17-49.jpg,1920,1088,MESBLE,1,248,569,706
2021-01-21-12-17-55.jpg,1920,1088,MESBLE,611,198,1281,654
2021-01-21-12-18-11.jpg,1920,1088,MESCHA,0,270,580,744
2021-01-21-12-18-31.jpg,1920,1088,MESBLE,1032,461,1711,1088
2021-01-21-12-19-05.jpg,1920,1088,MESCHA,3,248,646,723
2021-01-21-12-20-39.jpg,1920,1088,MESCHA,0,246,690,661
2021-01-21-12-20-47.jpg,1920,1088,MESCHA,800,214,1285,682
2021-01-21-12-20-57.jpg,1920,1088,MESBLE,0,223,615,659
2021-01-21-12-21-05.jpg,1920,1088,MESBLE,117,252,910,748
2021-01-21-12-21-31.jpg,1920,1088,ROUGOR,61,185,619,659
2021-01-21-12-21-35.jpg,1920,1088,ROUGOR,179,148,1148,640
2021-01-21-12-21-41.jpg,1920,1088,MESCHA,941,322,1289,634
2021-01-21-12-21-45.jpg,1920,1088,MESCHA,171,42,742,846
2021-01-21-12-21-47.jpg,1920,1088,MESCHA,167,140,636,841
2021-01-21-12-21-51.jpg,1920,1088,MESCHA,704,204,1074,619
2021-01-21-12-21-57.jpg,1920,1088,MESCHA,818,181,1262,727
2021-01-21-12-22-00.jpg,1920,1088,MESCHA,677,121,1306,723
2021-01-21-12-22-28.jpg,1920,1088,MESCHA,827,154,1350,767
2021-01-21-12-22-44.jpg,1920,1088,MESCHA,212,136,1020,671
2021-01-21-12-22-46.jpg,1920,1088,MESCHA,463,204,1026,607
2021-01-21-12-22-55.jpg,1920,1088,MESCHA,1086,196,1918,912
2021-01-21-12-23-03.jpg,1920,1088,MESCHA,885,248,1485,740
2021-01-21-12-23-34.jpg,1920,1088,MESCHA,277,217,991,642
2021-01-21-12-25-09.jpg,1920,1088,MESBLE,729,424,1609,968
2021-01-21-12-27-11.jpg,1920,1088,MESCHA,0,202,559,669
2021-01-21-12-27-22.jpg,1920,1088,MESCHA,781,63,1352,719
2021-01-21-12-27-23.jpg,1920,1088,MESCHA,731,268,1414,613
2021-01-21-12-27-56.jpg,1920,1088,MESCHA,0,115,445,777
2021-01-21-12-27-58.jpg,1920,1088,MESCHA,216,117,1113,642
2021-01-21-12-28-05.jpg,1920,1088,MESCHA,868,547,1572,1088
2021-01-21-12-28-57.jpg,1920,1088,MESCHA,1300,204,1920,856
2021-01-21-12-28-59.jpg,1920,1088,MESCHA,918,239,1530,609
2021-01-21-12-29-03.jpg,1920,1088,MESCHA,571,198,1389,621
2021-01-21-12-29-12.jpg,1920,1088,MESCHA,883,187,1258,681
2021-01-21-12-29-17.jpg,1920,1088,MESCHA,638,684,1153,1088
2021-01-21-12-29-24.jpg,1920,1088,MESCHA,412,273,1028,617
2021-01-21-12-29-32.jpg,1920,1088,MESCHA,0,241,586,791
2021-01-21-12-29-36.jpg,1920,1088,MESCHA,0,150,604,704
2021-01-21-12-29-49.jpg,1920,1088,MESCHA,0,210,650,625
2021-01-21-12-29-57.jpg,1920,1088,MESCHA,214,158,1080,605
2021-01-21-12-30-00.jpg,1920,1088,MESCHA,430,167,1144,696
2021-01-21-12-30-02.jpg,1920,1088,MESCHA,0,215,1018,737
2021-01-21-12-30-16.jpg,1920,1088,MESCHA,849,489,1920,1082
2021-01-21-12-30-40.jpg,1920,1088,MESCHA,0,225,644,763
2021-01-21-12-31-06.jpg,1920,1088,MESCHA,1043,493,1916,1088
2021-01-21-12-31-39.jpg,1920,1088,MESCHA,0,167,621,752
2021-01-21-12-31-41.jpg,1920,1088,MESCHA,23,200,594,721
2021-01-21-12-31-49.jpg,1920,1088,MESCHA,88,266,594,918
2021-01-21-12-33-12.jpg,1920,1088,MESCHA,521,580,1375,1086
2021-01-21-12-33-14.jpg,1920,1088,MESCHA,231,196,947,706
2021-01-21-12-33-38.jpg,1920,1088,MESCHA,0,202,729,756
2021-01-21-12-33-41.jpg,1920,1088,MESCHA,700,366,1333,650
2021-01-21-12-34-23.jpg,1920,1088,MESBLE,324,291,903,731
2021-01-21-12-34-25.jpg,1920,1088,MESBLE,526,279,854,601
2021-01-21-12-34-27.jpg,1920,1088,ROUGOR,401,136,906,958
2021-01-21-12-34-30.jpg,1920,1088,ROUGOR,322,136,1256,825
2021-01-21-12-34-44.jpg,1920,1088,MESBLE,648,397,1449,781
2021-01-21-12-34-46.jpg,1920,1088,MESBLE,742,320,1420,779
2021-01-21-12-34-55.jpg,1920,1088,MESBLE,827,337,1346,806
2021-01-21-12-34-57.jpg,1920,1088,MESBLE,262,250,584,626
2021-01-21-12-35-17.jpg,1920,1088,MESBLE,1146,435,1516,818
2021-01-21-12-35-38.jpg,1920,1088,MESCHA,492,167,1140,632
2021-01-21-12-36-24.jpg,1920,1088,MESCHA,723,252,1196,1088
2021-01-21-12-36-35.jpg,1920,1088,MESCHA,592,275,1032,619
2021-01-21-12-36-41.jpg,1920,1088,ROUGOR,264,196,831,609
2021-01-21-12-37-31.jpg,1920,1088,MESCHA,235,256,1128,719
2021-01-21-12-38-35.jpg,1920,1088,MESCHA,515,239,1289,621
2021-01-21-12-38-39.jpg,1920,1088,MESCHA,652,580,1277,1088
2021-01-21-12-38-41.jpg,1920,1088,MESCHA,445,69,1086,715
2021-01-21-12-38-52.jpg,1920,1088,ROUGOR,690,493,1613,1088
2021-01-21-12-38-58.jpg,1920,1088,ROUGOR,667,233,1590,816
2021-01-21-12-39-04.jpg,1920,1088,MESCHA,424,202,831,634
2021-01-21-12-39-17.jpg,1920,1088,ROUGOR,401,210,1130,864
2021-01-21-12-39-24.jpg,1920,1088,MESCHA,715,223,1180,955
2021-01-21-12-39-27.jpg,1920,1088,MESCHA,302,572,1360,1088
2021-01-21-12-39-29.jpg,1920,1088,MESCHA,366,268,1246,771
2021-01-21-12-40-26.jpg,1920,1088,MESCHA,3,329,403,818
2021-01-21-12-40-27.jpg,1920,1088,MESCHA,0,219,615,765
2021-01-21-12-40-29.jpg,1920,1088,MESCHA,83,291,854,682
2021-01-21-12-40-35.jpg,1920,1088,MESCHA,223,214,961,675
2021-01-21-12-40-44.jpg,1920,1088,MESCHA,1022,318,1449,848
2021-01-21-12-40-47.jpg,1920,1088,MESCHA,706,551,1422,1088
2021-01-21-12-41-18.jpg,1920,1088,MESCHA,825,306,1348,773
2021-01-21-12-41-24.jpg,1920,1088,MESCHA,1032,389,1456,833
2021-01-21-12-41-25.jpg,1920,1088,MESCHA,158,169,982,825
2021-01-21-12-41-29.jpg,1920,1088,MESCHA,548,204,1096,625
2021-01-21-12-42-05.jpg,1920,1088,MESCHA,696,246,1447,640
2021-01-21-12-42-09.jpg,1920,1088,MESCHA,551,264,1381,598
2021-01-21-12-42-20.jpg,1920,1088,MESCHA,750,237,1260,667
2021-01-21-12-42-25.jpg,1920,1088,MESCHA,582,0,1256,650
2021-01-21-12-43-23.jpg,1920,1088,MESCHA,744,273,1422,648
2021-01-21-12-43-31.jpg,1920,1088,MESCHA,1034,325,1445,816
2021-01-21-12-43-49.jpg,1920,1088,MESCHA,1009,522,1916,1088
2021-01-21-12-43-51.jpg,1920,1088,MESCHA,820,642,1447,1088
2021-01-21-12-43-53.jpg,1920,1088,MESCHA,1038,362,1622,762
2021-01-21-12-43-56.jpg,1920,1088,MESCHA,598,258,1260,630
2021-01-21-12-44-01.jpg,1920,1088,MESCHA,984,424,1412,910
2021-01-21-12-44-04.jpg,1920,1088,MESCHA,92,140,634,630
2021-01-21-12-45-08.jpg,1920,1088,MESCHA,812,283,1180,702
2021-01-21-12-45-10.jpg,1920,1088,MESCHA,289,241,737,501
2021-01-21-12-45-33.jpg,1920,1088,MESCHA,88,188,708,684
2021-01-21-12-45-44.jpg,1920,1088,MESCHA,696,262,1086,727
2021-01-21-12-45-47.jpg,1920,1088,MESCHA,28,0,872,470
2021-01-21-12-46-00.jpg,1920,1088,MESCHA,721,352,1263,694
2021-01-21-12-46-12.jpg,1920,1088,MESCHA,366,217,1121,665
2021-01-21-12-46-49.jpg,1920,1088,MESCHA,719,285,1115,872
2021-01-21-12-46-59.jpg,1920,1088,MESCHA,754,335,1213,704
2021-01-21-12-47-21.jpg,1920,1088,MESCHA,1,160,656,675
2021-01-21-12-47-27.jpg,1920,1088,MESCHA,851,304,1285,791
2021-01-21-12-47-29.jpg,1920,1088,MESCHA,102,167,874,708
2021-01-21-12-47-51.jpg,1920,1088,MESCHA,239,229,1013,630
2021-01-21-12-48-17.jpg,1920,1088,MESCHA,1065,366,1424,690
2021-01-21-12-48-28.jpg,1920,1088,MESCHA,428,194,1142,708
2021-01-21-12-48-35.jpg,1920,1088,MESCHA,870,233,1607,1066
2021-01-21-12-48-37.jpg,1920,1088,MESCHA,779,248,1721,962
2021-01-21-12-48-39.jpg,1920,1088,MESCHA,644,252,1649,827
2021-01-21-12-48-41.jpg,1920,1088,MESCHA,17,50,320,437
2021-01-21-12-48-45.jpg,1920,1088,MESCHA,198,314,1018,823
2021-01-21-12-48-54.jpg,1920,1088,MESCHA,490,279,1321,723
2021-01-21-12-49-04.jpg,1920,1088,MESCHA,798,295,1561,704
2021-01-21-12-49-19.jpg,1920,1088,MESCHA,708,341,1366,694
2021-01-21-12-49-26.jpg,1920,1088,MESCHA,766,385,1640,860
2021-01-21-12-49-33.jpg,1920,1088,MESCHA,607,345,1701,877
2021-01-21-12-49-35.jpg,1920,1088,MESCHA,854,325,1578,860
2021-01-21-12-49-41.jpg,1920,1088,MESCHA,933,327,1510,873
2021-01-21-12-49-46.jpg,1920,1088,MESCHA,0,188,806,654
2021-01-21-12-49-52.jpg,1920,1088,MESCHA,19,250,964,825
2021-01-21-12-49-57.jpg,1920,1088,MESCHA,687,281,1250,1088
2021-01-21-12-49-59.jpg,1920,1088,MESCHA,312,144,1105,615
2021-01-21-12-50-31.jpg,1920,1088,MESCHA,926,329,1406,806
2021-01-21-12-50-37.jpg,1920,1088,MESCHA,737,524,1449,1088
2021-01-21-12-50-37.jpg,1920,1088,MESCHA,299,223,1126,642
2021-01-21-12-50-39.jpg,1920,1088,MESCHA,453,300,1161,592
2021-01-21-12-50-39.jpg,1920,1088,MESCHA,746,538,1348,1039
2021-01-21-12-50-40.jpg,1920,1088,MESCHA,739,486,1370,1088
2021-01-21-12-50-40.jpg,1920,1088,MESCHA,453,327,1250,601
2021-01-21-12-51-01.jpg,1920,1088,MESCHA,200,256,951,729
2021-01-21-12-51-03.jpg,1920,1088,MESCHA,75,198,901,698
2021-01-21-12-51-15.jpg,1920,1088,MESCHA,86,237,1148,773
2021-01-21-12-51-17.jpg,1920,1088,MESCHA,48,783,1368,1088
2021-01-21-12-51-28.jpg,1920,1088,MESCHA,910,345,1290,783
2021-01-21-12-51-30.jpg,1920,1088,MESCHA,654,360,1564,835
2021-01-21-12-51-35.jpg,1920,1088,MESCHA,268,231,922,630
2021-01-21-12-51-40.jpg,1920,1088,MESCHA,1028,474,1765,1084
2021-01-21-12-51-41.jpg,1920,1088,MESCHA,717,244,1410,1088
2021-01-21-12-51-43.jpg,1920,1088,MESCHA,202,111,991,640
2021-01-21-12-51-55.jpg,1920,1088,MESCHA,957,476,1429,953
2021-01-21-12-51-56.jpg,1920,1088,MESCHA,669,420,1599,843
2021-01-21-12-52-06.jpg,1920,1088,MESCHA,636,277,1483,648
2021-01-21-12-52-08.jpg,1920,1088,MESCHA,906,356,1456,769
2021-01-21-12-52-24.jpg,1920,1088,MESCHA,0,721,1489,1088
2021-01-21-12-52-26.jpg,1920,1088,MESCHA,918,212,1524,821
2021-01-21-12-52-37.jpg,1920,1088,MESCHA,627,397,1561,802
2021-01-21-12-52-41.jpg,1920,1088,MESCHA,0,329,1078,812
2021-01-21-12-52-45.jpg,1920,1088,MESCHA,702,347,1638,810
2021-01-21-12-52-54.jpg,1920,1088,MESCHA,248,190,943,752
2021-01-21-12-52-57.jpg,1920,1088,MESCHA,980,383,1503,1088
2021-01-21-12-53-49.jpg,1920,1088,MESCHA,646,393,1476,837
2021-01-21-12-53-56.jpg,1920,1088,MESCHA,623,652,1669,1088
2021-01-21-12-53-58.jpg,1920,1088,MESCHA,191,457,1368,1088
2021-01-21-12-54-01.jpg,1920,1088,MESCHA,887,407,1605,833
2021-01-21-12-54-41.jpg,1920,1088,MESBLE,854,378,1433,827
2021-01-21-12-54-58.jpg,1920,1088,MESCHA,594,264,1397,798
2021-01-21-12-55-01.jpg,1920,1088,MESCHA,515,327,1534,854
2021-01-21-12-55-03.jpg,1920,1088,MESCHA,760,567,1690,1088
2021-01-21-12-55-05.jpg,1920,1088,MESCHA,744,470,1372,1088
2021-01-21-12-55-38.jpg,1920,1088,MESBLE,625,291,1225,621
2021-01-21-12-55-51.jpg,1920,1088,MESBLE,1067,447,1520,858
2021-01-21-12-59-00.jpg,1920,1088,MESCHA,0,181,625,763
2021-01-21-12-59-02.jpg,1920,1088,MESCHA,577,88,924,615
2021-01-21-13-00-50.jpg,1920,1088,MESCHA,202,250,825,611
2021-01-21-13-00-54.jpg,1920,1088,MESCHA,766,273,1202,717
2021-01-21-13-00-56.jpg,1920,1088,MESCHA,158,190,698,646
2021-01-21-13-01-12.jpg,1920,1088,MESCHA,872,356,1522,810
2021-01-21-13-01-30.jpg,1920,1088,MESCHA,1070,366,1478,821
2021-01-21-13-01-37.jpg,1920,1088,MESCHA,1020,364,1462,860
2021-01-21-13-01-41.jpg,1920,1088,MESCHA,345,349,1501,760
2021-01-21-13-01-43.jpg,1920,1088,MESCHA,901,379,1512,831
2021-01-21-13-01-45.jpg,1920,1088,MESCHA,746,339,1559,810
2021-01-21-13-01-52.jpg,1920,1088,MESCHA,984,343,1431,843
2021-01-21-13-01-54.jpg,1920,1088,MESCHA,735,372,1613,814
2021-01-21-13-02-00.jpg,1920,1088,MESCHA,667,327,1393,702
2021-01-21-13-03-05.jpg,1920,1088,MESCHA,961,273,1690,798
2021-01-21-13-03-14.jpg,1920,1088,MESCHA,571,283,1177,634
2021-01-21-13-03-47.jpg,1920,1088,MESCHA,501,169,1262,694
2021-01-21-13-04-05.jpg,1920,1088,MESCHA,744,318,1424,789
2021-01-21-13-04-34.jpg,1920,1088,MESCHA,712,271,1213,833
2021-01-21-13-04-36.jpg,1920,1088,MESCHA,521,260,1483,860
2021-01-21-13-04-38.jpg,1920,1088,MESCHA,922,362,1462,798
2021-01-21-13-05-28.jpg,1920,1088,MESCHA,864,339,1335,789
2021-01-21-13-05-30.jpg,1920,1088,MESCHA,1034,345,1435,835
2021-01-21-13-05-35.jpg,1920,1088,MESCHA,395,727,1920,1088
2021-01-21-13-05-37.jpg,1920,1088,MESCHA,424,314,824,775
2021-01-21-13-06-29.jpg,1920,1088,MESBLE,538,293,1192,652
2021-01-21-13-06-47.jpg,1920,1088,MESBLE,376,370,1105,833
2021-01-21-13-06-49.jpg,1920,1088,MESBLE,910,387,1514,783
2021-01-21-13-06-54.jpg,1920,1088,MESBLE,1032,410,1470,953
2021-01-21-13-13-11.jpg,1920,1088,MESCHA,204,227,1107,659
2021-01-21-13-13-27.jpg,1920,1088,MESCHA,775,366,1593,825
2021-01-21-13-13-37.jpg,1920,1088,MESCHA,1047,418,1576,848
2021-01-21-13-13-39.jpg,1920,1088,MESCHA,754,306,1626,852
2021-01-21-13-13-56.jpg,1920,1088,MESCHA,144,297,1072,731
2021-01-21-13-13-58.jpg,1920,1088,MESCHA,704,420,1605,823
2021-01-21-13-14-00.jpg,1920,1088,MESCHA,908,242,1414,816
2021-01-21-13-14-11.jpg,1920,1088,MESCHA,0,233,899,777
2021-01-21-13-14-14.jpg,1920,1088,MESCHA,802,242,1402,754
2021-01-21-13-14-16.jpg,1920,1088,MESCHA,746,368,1437,733
2021-01-21-13-14-18.jpg,1920,1088,MESCHA,600,370,1485,729
2021-01-21-13-14-20.jpg,1920,1088,MESCHA,492,227,1260,625
2021-01-21-13-14-49.jpg,1920,1088,MESCHA,341,206,1152,671
2021-01-21-13-15-15.jpg,1920,1088,MESBLE,951,304,1395,1018
2021-01-21-13-15-16.jpg,1920,1088,MESBLE,702,351,1346,669
2021-01-21-13-15-19.jpg,1920,1088,MESBLE,212,175,852,829
2021-01-21-13-15-35.jpg,1920,1088,MESCHA,733,354,1657,835
2021-01-21-13-15-39.jpg,1920,1088,MESCHA,376,171,1289,607
2021-01-21-13-16-12.jpg,1920,1088,MESCHA,590,256,1474,706
2021-01-21-13-16-25.jpg,1920,1088,MESNON,0,283,580,864
2021-01-21-13-17-03.jpg,1920,1088,MESNON,416,264,839,607
2021-01-21-13-17-35.jpg,1920,1088,MESCHA,225,252,1138,721
2021-01-21-13-17-57.jpg,1920,1088,MESBLE,318,308,1115,775
2021-01-21-13-18-01.jpg,1920,1088,MESCHA,117,183,1028,623
2021-01-21-13-18-05.jpg,1920,1088,MESCHA,571,206,1279,758
2021-01-21-13-18-57.jpg,1920,1088,MESCHA,634,339,1265,800
2021-01-21-13-19-07.jpg,1920,1088,MESCHA,820,271,1246,916
2021-01-21-13-19-09.jpg,1920,1088,MESCHA,748,289,1157,779
2021-01-21-13-19-12.jpg,1920,1088,MESCHA,914,287,1412,733
2021-01-21-13-19-20.jpg,1920,1088,MESCHA,642,258,1294,686
2021-01-21-13-19-32.jpg,1920,1088,MESNON,0,227,719,885
2021-01-21-13-19-49.jpg,1920,1088,MESCHA,638,223,1435,719
2021-01-21-13-19-52.jpg,1920,1088,MESCHA,1047,347,1669,816
2021-01-21-13-20-26.jpg,1920,1088,MESCHA,1070,343,1613,819
2021-01-21-13-20-28.jpg,1920,1088,MESCHA,959,630,1397,1088
2021-01-21-13-20-43.jpg,1920,1088,MESCHA,573,383,1478,746
2021-01-21-13-20-55.jpg,1920,1088,MESCHA,480,190,903,827
2021-01-21-13-20-58.jpg,1920,1088,MESCHA,428,511,1331,1088
2021-01-21-13-21-13.jpg,1920,1088,MESCHA,0,295,744,850
2021-01-21-13-21-18.jpg,1920,1088,MESCHA,760,325,1636,744
2021-01-21-13-21-22.jpg,1920,1088,MESCHA,984,271,1586,773
2021-01-21-13-21-26.jpg,1920,1088,MESCHA,15,241,1026,648
2021-01-21-13-21-30.jpg,1920,1088,MESNON,930,331,1742,821
2021-01-21-13-21-35.jpg,1920,1088,MESCHA,596,134,1231,736
2021-01-21-13-21-36.jpg,1920,1088,MESCHA,171,298,1082,860
2021-01-21-13-21-50.jpg,1920,1088,MESCHA,0,229,673,748
2021-01-21-13-21-54.jpg,1920,1088,MESCHA,81,115,957,679
2021-01-21-13-22-09.jpg,1920,1088,MESNON,1022,397,1368,877
2021-01-21-13-22-11.jpg,1920,1088,MESNON,881,308,1281,762
2021-01-21-13-22-30.jpg,1920,1088,MESCHA,0,241,737,700
2021-01-21-13-22-35.jpg,1920,1088,MESCHA,914,266,1607,756
2021-01-21-13-22-35.jpg,1920,1088,MESBLE,297,136,557,449
2021-01-21-13-22-58.jpg,1920,1088,MESCHA,92,202,856,750
2021-01-21-13-23-30.jpg,1920,1088,MESNON,283,227,548,486
2021-01-21-13-23-30.jpg,1920,1088,MESCHA,885,314,1398,1063
2021-01-21-13-23-32.jpg,1920,1088,MESCHA,235,183,1167,659
2021-01-21-13-23-40.jpg,1920,1088,MESBLE,563,227,1262,783
2021-01-21-13-23-54.jpg,1920,1088,MESCHA,331,152,1126,632
2021-01-21-13-24-22.jpg,1920,1088,MESCHA,436,229,1101,638
2021-01-21-13-24-46.jpg,1920,1088,MESBLE,3,266,619,819
2021-01-21-13-24-50.jpg,1920,1088,MESCHA,432,241,789,640
2021-01-21-13-24-55.jpg,1920,1088,MESCHA,636,206,1252,632
2021-01-21-13-25-40.jpg,1920,1088,MESCHA,272,329,968,638
2021-01-21-13-25-44.jpg,1920,1088,MESCHA,393,229,970,719
2021-01-21-13-25-46.jpg,1920,1088,MESCHA,0,152,648,696
2021-01-21-13-25-48.jpg,1920,1088,MESCHA,548,337,1453,725
2021-01-21-13-25-53.jpg,1920,1088,MESCHA,524,221,1271,650
2021-01-21-13-25-57.jpg,1920,1088,MESCHA,852,298,1373,810
2021-01-21-13-26-50.jpg,1920,1088,MESNON,820,275,1240,756
2021-01-21-13-26-57.jpg,1920,1088,MESCHA,171,302,1138,715
2021-01-21-13-27-02.jpg,1920,1088,MESCHA,1084,364,1487,702
2021-01-21-13-27-13.jpg,1920,1088,MESCHA,771,339,1383,648
2021-01-21-13-27-27.jpg,1920,1088,MESBLE,1092,337,1474,821
2021-01-21-13-27-40.jpg,1920,1088,MESCHA,407,283,1188,783
2021-01-21-13-27-43.jpg,1920,1088,MESCHA,596,312,1468,742
2021-01-21-13-28-24.jpg,1920,1088,MESNON,787,432,1472,733
2021-01-21-13-28-52.jpg,1920,1088,MESCHA,922,318,1391,912
2021-01-21-13-28-55.jpg,1920,1088,MESCHA,625,229,1439,646
2021-01-21-13-28-56.jpg,1920,1088,MESCHA,798,480,1275,1070
2021-01-21-13-28-56.jpg,1920,1088,MESCHA,210,219,766,484
2021-01-21-13-28-59.jpg,1920,1088,MESCHA,519,302,1454,777
2021-01-21-13-29-04.jpg,1920,1088,MESCHA,874,354,1609,709
2021-01-21-13-29-06.jpg,1920,1088,MESCHA,557,277,1229,763
2021-01-21-13-29-22.jpg,1920,1088,MESCHA,478,283,1072,613
2021-01-21-13-30-16.jpg,1920,1088,MESNON,619,320,1200,704
2021-01-21-13-31-12.jpg,1920,1088,MESNON,559,358,1128,945
2021-01-21-13-31-59.jpg,1920,1088,MESNON,5,204,621,829
2021-01-21-13-32-46.jpg,1920,1088,MESNON,1,229,646,831
2021-01-21-13-32-49.jpg,1920,1088,MESNON,586,368,1134,887
2021-01-21-13-32-52.jpg,1920,1088,MESBLE,399,345,1150,713
2021-01-21-13-32-54.jpg,1920,1088,MESBLE,908,443,1638,864
2021-01-21-13-32-59.jpg,1920,1088,MESBLE,534,634,1416,1088
2021-01-21-13-34-26.jpg,1920,1088,MESBLE,36,262,864,704
2021-01-21-13-37-14.jpg,1920,1088,MESBLE,501,555,1296,1088
2021-01-21-13-37-18.jpg,1920,1088,MESBLE,194,306,1011,727
2021-01-21-13-37-20.jpg,1920,1088,MESBLE,48,185,621,636
2021-01-21-13-37-22.jpg,1920,1088,MESBLE,665,242,1235,659
2021-01-21-13-41-54.jpg,1920,1088,MESBLE,982,443,1410,810
2021-01-21-13-41-56.jpg,1920,1088,MESBLE,883,339,1431,1003
2021-01-21-13-41-59.jpg,1920,1088,MESBLE,467,395,1235,941
2021-01-21-13-42-10.jpg,1920,1088,MESBLE,908,337,1258,736
2021-01-21-13-42-14.jpg,1920,1088,MESBLE,714,235,1208,956
2021-01-21-13-42-17.jpg,1920,1088,MESBLE,509,337,1321,897
2021-01-21-13-42-26.jpg,1920,1088,MESBLE,972,395,1489,791
2021-01-21-13-42-34.jpg,1920,1088,MESBLE,3,314,611,727
2021-01-21-13-42-36.jpg,1920,1088,MESBLE,372,289,841,756
2021-01-21-13-42-39.jpg,1920,1088,MESBLE,440,271,858,646
2021-01-21-13-43-05.jpg,1920,1088,MESBLE,1078,451,1470,908
2021-01-21-13-43-08.jpg,1920,1088,MESBLE,692,486,1551,1088
2021-01-21-13-44-00.jpg,1920,1088,MESBLE,268,271,658,443
2021-01-21-13-44-07.jpg,1920,1088,MESBLE,621,306,1238,613
2021-01-21-13-44-14.jpg,1920,1088,MESBLE,1148,513,1667,956
2021-01-21-13-44-14.jpg,1920,1088,MESBLE,289,165,690,513
2021-01-21-13-44-16.jpg,1920,1088,MESBLE,1142,416,1514,758
2021-01-21-13-44-16.jpg,1920,1088,MESBLE,270,163,650,511
2021-01-21-13-44-21.jpg,1920,1088,MESBLE,227,212,673,464
2021-01-21-13-44-21.jpg,1920,1088,MESBLE,741,51,1096,503
2021-01-21-13-44-38.jpg,1920,1088,MESBLE,1042,399,1478,841
2021-01-21-13-45-38.jpg,1920,1088,MESCHA,673,270,1647,791
2021-01-21-13-45-41.jpg,1920,1088,MESCHA,835,279,1539,846
2021-01-21-13-45-44.jpg,1920,1088,MESCHA,1065,329,1510,837
2021-01-21-13-45-51.jpg,1920,1088,MESCHA,735,572,1752,1088
2021-01-21-13-45-52.jpg,1920,1088,MESCHA,521,333,1620,1088
2021-01-21-13-45-54.jpg,1920,1088,MESCHA,754,256,1204,796
2021-01-21-13-46-08.jpg,1920,1088,MESCHA,262,175,1186,657
2021-01-21-13-46-32.jpg,1920,1088,MESCHA,584,308,1397,738
2021-01-21-13-47-34.jpg,1920,1088,MESCHA,108,422,395,644
2021-01-21-13-47-38.jpg,1920,1088,MESCHA,1233,393,1817,1086
2021-01-21-13-47-38.jpg,1920,1088,MESCHA,79,418,457,642
2021-01-21-13-47-45.jpg,1920,1088,MESCHA,708,320,1294,659
2021-01-21-13-47-45.jpg,1920,1088,MESCHA,88,420,468,640
2021-01-21-13-48-11.jpg,1920,1088,MESCHA,742,208,1337,721
2021-01-21-13-48-52.jpg,1920,1088,MESNON,0,167,905,879
2021-01-21-13-49-25.jpg,1920,1088,MESNON,945,298,1445,951
2021-01-21-13-49-29.jpg,1920,1088,MESNON,677,335,1105,789
2021-01-21-13-50-13.jpg,1920,1088,MESCHA,688,324,1366,771
2021-01-21-13-50-16.jpg,1920,1088,MESCHA,1051,362,1534,879
2021-01-21-13-50-32.jpg,1920,1088,MESCHA,926,366,1536,987
2021-01-21-13-50-37.jpg,1920,1088,MESCHA,991,347,1489,872
2021-01-21-13-50-48.jpg,1920,1088,MESCHA,631,229,1321,711
2021-01-21-13-51-27.jpg,1920,1088,MESCHA,650,324,1456,731
2021-01-21-13-51-29.jpg,1920,1088,MESCHA,895,246,1352,748
2021-01-21-13-51-32.jpg,1920,1088,MESCHA,1107,389,1609,964
2021-01-21-13-51-34.jpg,1920,1088,MESCHA,1111,356,1659,974
2021-01-21-13-51-36.jpg,1920,1088,MESCHA,1067,358,1673,980
2021-01-21-13-51-38.jpg,1920,1088,MESCHA,1053,329,1599,891
2021-01-21-13-51-43.jpg,1920,1088,MESCHA,544,156,1360,731
2021-01-21-13-52-08.jpg,1920,1088,MESNON,949,343,1485,1076
2021-01-21-13-53-05.jpg,1920,1088,MESCHA,1040,372,1617,1068
2021-01-21-13-53-24.jpg,1920,1088,MESNON,708,354,1424,787
2021-01-21-13-53-24.jpg,1920,1088,MESCHA,92,401,505,642
2021-01-21-13-53-26.jpg,1920,1088,MESCHA,140,455,528,617
